DATE,TIME,WT,SC,pH,DO mg/L,DO %sat
9/5/11,11:16:00,13.2,96,7.2,7.6,72
9/5/11,11:31:00,13.3,96,7.3,7.7,74
9/5/11,11:46:00,13.4,95,7.3,7.9,76
9/5/11,12:01:00,13.5,95,7.3,8.1,78
9/5/11,12:16:00,13.7,95,7.3,8.3,80
9/5/11,12:31:00,13.9,95,7.3,8.5,82
9/5/11,12:46:00,14.2,94,7.3,8.7,85
9/5/11,13:01:00,14.3,95,7.3,8.9,87
9/5/11,13:16:00,14.5,94,7.4,9.1,89
9/5/11,13:31:00,14.6,94,7.4,9.2,90
9/5/11,13:46:00,14.7,94,7.4,9.4,92
9/5/11,14:01:00,14.9,94,7.4,9.5,94
9/5/11,14:16:00,15.2,94,7.4,9.6,96
9/5/11,14:31:00,15.4,94,7.4,9.8,98
9/5/11,14:46:00,15.6,94,7.5,9.8,99
9/5/11,15:01:00,15.8,94,7.5,9.9,100
9/5/11,15:16:00,16,94,7.5,10,101
9/5/11,15:31:00,16.2,93,7.5,10,102
9/5/11,15:46:00,16.3,93,7.5,10.1,103
9/5/11,16:01:00,16.4,93,7.5,10.1,104
9/5/11,16:16:00,16.5,93,7.5,10.2,104
9/5/11,16:31:00,16.6,93,7.5,10.2,104
9/5/11,16:46:00,16.6,93,7.5,10.1,104
9/5/11,17:01:00,16.7,93,7.5,10.1,103
9/5/11,17:16:00,16.7,93,7.5,10,103
9/5/11,17:31:00,16.7,93,7.5,9.9,102
9/5/11,17:46:00,16.7,93,7.6,9.9,102
9/5/11,18:01:00,16.7,94,7.6,9.8,101
9/5/11,18:16:00,16.7,94,7.6,9.8,100
9/5/11,18:31:00,16.7,93,7.6,9.7,100
9/5/11,18:46:00,16.6,94,7.6,9.6,99
9/5/11,19:01:00,16.5,94,7.5,9.5,98
9/5/11,19:16:00,16.5,94,7.5,9.4,97
9/5/11,19:31:00,16.4,94,7.5,9.3,95
9/5/11,19:46:00,16.3,94,7.5,9.2,94
9/5/11,20:01:00,16.1,95,7.5,9.1,92
9/5/11,20:16:00,16,95,7.5,9,91
9/5/11,20:31:00,15.9,94,7.5,8.8,89
9/5/11,20:46:00,15.7,95,7.5,8.7,88
9/5/11,21:01:00,15.6,95,7.5,8.6,86
9/5/11,21:16:00,15.4,95,7.5,8.4,85
9/5/11,21:31:00,15.2,95,7.4,8.3,83
9/5/11,21:46:00,15.1,95,7.4,8.2,82
9/5/11,22:01:00,14.9,96,7.4,8.1,80
9/5/11,22:16:00,14.7,96,7.4,8,79
9/5/11,22:31:00,14.5,96,7.4,7.9,77
9/5/11,22:46:00,14.3,96,7.4,7.8,76
9/5/11,23:01:00,14.1,96,7.4,7.6,74
9/5/11,23:16:00,13.9,96,7.4,7.5,73
9/5/11,23:31:00,13.7,96,7.3,7.4,72
9/5/11,23:46:00,13.6,97,7.3,7.3,71
9/6/11,0:01:00,13.3,97,7.3,7.3,69
9/6/11,0:16:00,13.2,97,7.3,7.2,68
9/6/11,0:31:00,13,98,7.3,7.1,67
9/6/11,0:46:00,12.8,98,7.3,7.1,67
9/6/11,1:01:00,12.6,98,7.3,7,66
9/6/11,1:16:00,12.4,98,7.3,7,66
9/6/11,1:31:00,12.3,98,7.3,7,65
9/6/11,1:46:00,12.1,97,7.3,6.9,65
9/6/11,2:01:00,12,97,7.3,6.9,64
9/6/11,2:16:00,11.8,97,7.3,6.9,64
9/6/11,2:31:00,11.7,98,7.3,6.9,64
9/6/11,2:46:00,11.5,98,7.3,6.9,63
9/6/11,3:01:00,11.4,98,7.3,6.9,63
9/6/11,3:16:00,11.2,98,7.3,6.9,63
9/6/11,3:31:00,11.1,97,7.3,6.9,63
9/6/11,3:46:00,11,98,7.3,6.9,63
9/6/11,4:01:00,10.9,98,7.3,7,63
9/6/11,4:16:00,10.8,97,7.3,7,63
9/6/11,4:31:00,10.7,97,7.3,7,63
9/6/11,4:46:00,10.6,97,7.3,7,63
9/6/11,5:01:00,10.5,97,7.3,7,63
9/6/11,5:16:00,10.4,98,7.3,7,63
9/6/11,5:31:00,10.3,97,7.3,7,63
9/6/11,5:46:00,10.2,97,7.3,7,63
9/6/11,6:01:00,10.2,97,7.3,7,62
9/6/11,6:16:00,10.1,98,7.2,7,62
9/6/11,6:31:00,10,98,7.2,7.1,62
9/6/11,6:46:00,9.9,98,7.3,7.1,63
9/6/11,7:01:00,9.9,98,7.3,7.1,63
9/6/11,7:16:00,9.8,97,7.3,7.1,63
9/6/11,7:31:00,9.8,98,7.2,7.1,63
9/6/11,7:46:00,9.8,97,7.2,7.1,63
9/6/11,8:01:00,9.8,97,7.2,7.1,63
9/6/11,8:16:00,9.8,97,7.2,7.1,63
9/6/11,8:31:00,9.8,97,7.2,7.1,63
9/6/11,8:46:00,9.8,97,7.2,7.1,63
9/6/11,9:01:00,9.9,96,7.2,7.1,63
9/6/11,9:16:00,10,97,7.2,7.2,63
9/6/11,9:31:00,10.2,96,7.2,7.2,64
9/6/11,9:46:00,10.3,96,7.2,7.3,65
9/6/11,10:01:00,10.6,96,7.2,7.3,66
9/6/11,10:16:00,11,96,7.2,7.4,67
9/6/11,10:31:00,11.3,96,7.2,7.6,69
9/6/11,10:46:00,11.7,96,7.2,7.7,71
9/6/11,11:01:00,11.9,96,7.2,7.8,72
9/6/11,11:16:00,12.2,96,7.2,7.9,74
9/6/11,11:31:00,12.6,96,7.2,8,75
9/6/11,11:46:00,12.9,95,7.2,8.2,78
9/6/11,12:01:00,13.2,95,7.2,8.3,80
9/6/11,12:16:00,13.6,95,7.2,8.5,81
9/6/11,12:31:00,13.9,95,7.3,8.6,84
9/6/11,12:46:00,14.3,95,7.3,8.8,86
9/6/11,13:01:00,14.7,94,7.3,8.9,88
9/6/11,13:16:00,15,94,7.3,9.1,90
9/6/11,13:31:00,15.4,94,7.3,9.3,93
9/6/11,13:46:00,15.7,94,7.3,9.4,95
9/6/11,14:01:00,16.1,94,7.3,9.5,96
9/6/11,14:16:00,16.4,94,7.3,9.6,98
9/6/11,14:31:00,16.6,94,7.3,9.7,100
9/6/11,14:46:00,16.9,94,7.4,9.8,101
9/6/11,15:01:00,17.1,94,7.4,9.8,102
9/6/11,15:16:00,17.3,94,7.4,9.9,103
9/6/11,15:31:00,17.6,94,7.4,9.9,104
9/6/11,15:46:00,17.8,94,7.4,9.9,105
9/6/11,16:01:00,17.9,94,7.4,9.9,105
9/6/11,16:16:00,18.1,94,7.4,10,106
9/6/11,16:31:00,18.2,94,7.4,9.9,105
9/6/11,16:46:00,18.2,94,7.5,9.8,104
9/6/11,17:01:00,18.3,93,7.5,9.8,104
9/6/11,17:16:00,18.3,94,7.5,9.7,104
9/6/11,17:31:00,18.3,94,7.5,9.6,102
9/6/11,17:46:00,18.4,94,7.5,9.6,102
9/6/11,18:01:00,18.4,94,7.5,9.5,101
9/6/11,18:16:00,18.4,94,7.5,9.4,100
9/6/11,18:31:00,18.4,94,7.5,9.3,99
9/6/11,18:46:00,18.4,94,7.5,9.2,98
9/6/11,19:01:00,18.3,94,7.5,9.1,97
9/6/11,19:16:00,18.2,95,7.5,9,95
9/6/11,19:31:00,18.1,95,7.5,8.8,94
9/6/11,19:46:00,18,95,7.5,8.7,91
9/6/11,20:01:00,17.8,95,7.5,8.6,91
9/6/11,20:16:00,17.7,95,7.5,8.5,89
9/6/11,20:31:00,17.6,95,7.4,8.3,88
9/6/11,20:46:00,17.4,96,7.4,8.3,86
9/6/11,21:01:00,17.2,96,7.4,8.1,84
9/6/11,21:16:00,17,96,7.4,8,83
9/6/11,21:31:00,16.8,96,7.4,7.9,81
9/6/11,21:46:00,16.7,97,7.4,7.8,80
9/6/11,22:01:00,16.5,97,7.4,7.6,78
9/6/11,22:16:00,16.3,97,7.4,7.5,77
9/6/11,22:31:00,16.1,97,7.4,7.4,75
9/6/11,22:46:00,15.8,97,7.3,7.3,74
9/6/11,23:01:00,15.6,98,7.3,7.2,72
9/6/11,23:16:00,15.4,98,7.3,7,70
9/6/11,23:31:00,15.2,98,7.3,6.9,69
9/6/11,23:46:00,15,98,7.3,6.8,68
9/7/11,0:01:00,14.7,98,7.3,6.8,67
9/7/11,0:16:00,14.5,99,7.3,6.7,66
9/7/11,0:31:00,14.3,99,7.3,6.6,65
9/7/11,0:46:00,14.1,99,7.3,6.6,64
9/7/11,1:01:00,13.9,99,7.3,6.5,63
9/7/11,1:16:00,13.7,99,7.3,6.5,63
9/7/11,1:31:00,13.5,99,7.3,6.5,62
9/7/11,1:46:00,13.3,99,7.3,6.5,62
9/7/11,2:01:00,13.1,99,7.3,6.5,62
9/7/11,2:16:00,12.9,99,7.3,6.5,62
9/7/11,2:31:00,12.8,99,7.2,6.5,61
9/7/11,2:46:00,12.6,99,7.2,6.5,61
9/7/11,3:01:00,12.4,99,7.2,6.5,61
9/7/11,3:16:00,12.3,99,7.2,6.5,61
9/7/11,3:31:00,12.2,99,7.2,6.5,60
9/7/11,3:46:00,12,99,7.2,6.5,61
9/7/11,4:01:00,11.9,99,7.2,6.5,60
9/7/11,4:16:00,11.7,99,7.2,6.5,60
9/7/11,4:31:00,11.6,99,7.2,6.6,60
9/7/11,4:46:00,11.5,99,7.2,6.6,60
9/7/11,5:01:00,11.3,99,7.2,6.6,60
9/7/11,5:16:00,11.2,99,7.2,6.6,60
9/7/11,5:31:00,11.1,99,7.2,6.6,60
9/7/11,5:46:00,11,98,7.2,6.7,60
9/7/11,6:01:00,10.9,99,7.2,6.7,60
9/7/11,6:16:00,10.8,99,7.2,6.7,60
9/7/11,6:31:00,10.7,99,7.2,6.7,60
9/7/11,6:46:00,10.6,99,7.2,6.7,60
9/7/11,7:01:00,10.5,99,7.2,6.8,61
9/7/11,7:16:00,10.4,99,7.2,6.8,61
9/7/11,7:31:00,10.3,99,7.2,6.8,61
9/7/11,7:46:00,10.3,99,7.2,6.8,61
9/7/11,8:01:00,10.2,99,7.2,6.9,62
9/7/11,8:16:00,10.2,99,7.2,7,62
9/7/11,8:31:00,10.2,99,7.2,7,62
9/7/11,8:46:00,10.2,98,7.2,7.1,63
9/7/11,9:01:00,10.3,98,7.2,7.1,64
9/7/11,9:16:00,10.4,98,7.2,7.2,64
9/7/11,9:31:00,10.5,98,7.2,7.3,65
9/7/11,9:46:00,10.6,98,7.2,7.3,66
9/7/11,10:01:00,10.9,98,7.3,7.5,68
9/7/11,10:16:00,11.3,98,7.3,7.6,69
9/7/11,10:31:00,11.6,98,7.2,7.6,70
9/7/11,10:46:00,11.9,98,7.2,7.8,72
9/7/11,11:01:00,12.2,98,7.2,7.9,74
9/7/11,11:16:00,12.5,98,7.2,8.1,76
9/7/11,11:31:00,12.8,97,7.2,8.2,77
9/7/11,11:46:00,13.2,97,7.2,8.3,79
9/7/11,12:01:00,13.5,97,7.2,8.5,81
9/7/11,12:16:00,13.8,97,7.2,8.7,84
9/7/11,12:31:00,14.2,97,7.2,8.8,86
9/7/11,12:46:00,14.5,96,7.3,8.9,88
9/7/11,13:01:00,14.9,96,7.3,9,89
9/7/11,13:16:00,15.3,96,7.3,9.2,91
9/7/11,13:31:00,15.6,96,7.3,9.3,94
9/7/11,13:46:00,15.9,95,7.3,9.5,96
9/7/11,14:01:00,16.2,95,7.3,9.6,97
9/7/11,14:16:00,16.5,95,7.3,9.7,99
9/7/11,14:31:00,16.8,95,7.3,9.8,101
9/7/11,14:46:00,17.1,95,7.3,9.9,102
9/7/11,15:01:00,17.2,95,7.3,9.9,103
9/7/11,15:16:00,17.6,95,7.3,10,105
9/7/11,15:31:00,17.8,95,7.4,10,106
9/7/11,15:46:00,18,94,7.4,10.1,106
9/7/11,16:01:00,18.2,94,7.4,10.1,107
9/7/11,16:16:00,18.3,94,7.4,10.1,107
9/7/11,16:31:00,18.4,94,7.4,10.2,108
9/7/11,16:46:00,18.5,94,7.5,10,107
9/7/11,17:01:00,18.6,94,7.5,10,107
9/7/11,17:16:00,18.7,94,7.5,9.9,107
9/7/11,17:31:00,18.7,94,7.5,9.9,106
9/7/11,17:46:00,18.8,94,7.5,9.7,104
9/7/11,18:01:00,18.8,94,7.5,9.6,103
9/7/11,18:16:00,18.9,94,7.5,9.6,103
9/7/11,18:31:00,18.9,94,7.5,9.5,102
9/7/11,18:46:00,18.8,94,7.5,9.4,101
9/7/11,19:01:00,18.9,95,7.5,9.2,99
9/7/11,19:16:00,18.8,95,7.5,9.1,98
9/7/11,19:31:00,18.7,95,7.5,9,96
9/7/11,19:46:00,18.6,95,7.5,8.8,94
9/7/11,20:01:00,18.5,95,7.5,8.7,93
9/7/11,20:16:00,18.4,95,7.5,8.5,91
9/7/11,20:31:00,18.3,96,7.5,8.4,89
9/7/11,20:46:00,18.2,96,7.4,8.3,88
9/7/11,21:01:00,18,96,7.4,8.1,86
9/7/11,21:16:00,17.8,97,7.4,8,84
9/7/11,21:31:00,17.7,97,7.4,7.9,82
9/7/11,21:46:00,17.5,97,7.4,7.7,81
9/7/11,22:01:00,17.3,97,7.4,7.6,79
9/7/11,22:16:00,17.1,97,7.4,7.5,77
9/7/11,22:31:00,16.9,98,7.4,7.3,76
9/7/11,22:46:00,16.8,98,7.4,7.2,74
9/7/11,23:01:00,16.6,98,7.3,7.1,72
9/7/11,23:16:00,16.4,98,7.3,6.9,71
9/7/11,23:31:00,16.2,98,7.3,6.8,69
9/7/11,23:46:00,16,99,7.3,6.7,68
9/8/11,0:01:00,15.7,99,7.3,6.6,66
9/8/11,0:16:00,15.6,99,7.3,6.5,65
9/8/11,0:31:00,15.3,99,7.3,6.4,64
9/8/11,0:46:00,15.2,99,7.3,6.3,63
9/8/11,1:01:00,14.9,99,7.3,6.3,62
9/8/11,1:16:00,14.8,99,7.3,6.2,61
9/8/11,1:31:00,14.6,100,7.2,6.2,61
9/8/11,1:46:00,14.4,100,7.2,6.1,60
9/8/11,2:01:00,14.2,100,7.2,6.1,60
9/8/11,2:16:00,14.1,99,7.2,6.1,59
9/8/11,2:31:00,13.9,100,7.2,6.1,59
9/8/11,2:46:00,13.7,100,7.2,6.1,58
9/8/11,3:01:00,13.6,100,7.2,6,58
9/8/11,3:16:00,13.4,100,7.2,6.1,58
9/8/11,3:31:00,13.3,99,7.2,6.1,58
9/8/11,3:46:00,13.2,100,7.2,6.1,58
9/8/11,4:01:00,13.1,100,7.2,6.1,58
9/8/11,4:16:00,12.9,100,7.2,6.2,58
9/8/11,4:31:00,12.8,100,7.2,6.2,58
9/8/11,4:46:00,12.7,100,7.2,6.2,58
9/8/11,5:01:00,12.6,99,7.2,6.2,58
9/8/11,5:16:00,12.5,100,7.2,6.2,59
9/8/11,5:31:00,12.4,99,7.2,6.3,59
9/8/11,5:46:00,12.3,99,7.2,6.3,59
9/8/11,6:01:00,12.2,99,7.2,6.3,59
9/8/11,6:16:00,12.1,99,7.2,6.3,59
9/8/11,6:31:00,12,99,7.2,6.3,59
9/8/11,6:46:00,11.9,99,7.2,6.4,59
9/8/11,7:01:00,11.9,99,7.2,6.4,59
9/8/11,7:16:00,11.8,99,7.2,6.4,59
9/8/11,7:31:00,11.8,99,7.2,6.5,60
9/8/11,7:46:00,11.7,99,7.2,6.5,60
9/8/11,8:01:00,11.7,99,7.2,6.5,60
9/8/11,8:16:00,11.7,99,7.2,6.6,61
9/8/11,8:31:00,11.7,99,7.2,6.7,61
9/8/11,8:46:00,11.8,99,7.2,6.7,62
9/8/11,9:01:00,11.9,98,7.2,6.8,63
9/8/11,9:16:00,12,98,7.2,6.9,64
9/8/11,9:31:00,12.1,98,7.2,7,66
9/8/11,9:46:00,12.3,98,7.2,7.2,67
9/8/11,10:01:00,12.5,98,7.2,7.3,68
9/8/11,10:16:00,12.8,98,7.2,7.4,70
9/8/11,10:31:00,13.1,98,7.2,7.6,72
9/8/11,10:46:00,13.4,97,7.2,7.7,74
9/8/11,11:01:00,13.6,97,7.2,7.9,76
9/8/11,11:16:00,14,97,7.2,8.1,78
9/8/11,11:31:00,14.3,97,7.2,8.2,80
9/8/11,11:46:00,14.6,97,7.2,8.3,82
9/8/11,12:01:00,14.9,97,7.2,8.5,84
9/8/11,12:16:00,15.2,96,7.2,8.7,87
9/8/11,12:31:00,15.5,96,7.2,8.8,89
9/8/11,12:46:00,15.7,96,7.2,9,91
9/8/11,13:01:00,16.1,96,7.3,9.2,93
9/8/11,13:16:00,16.4,95,7.3,9.3,95
9/8/11,13:31:00,16.7,96,7.3,9.4,97
9/8/11,13:46:00,17,95,7.3,9.6,100
9/8/11,14:01:00,17.3,95,7.3,9.7,101
9/8/11,14:16:00,17.6,95,7.3,9.9,103
9/8/11,14:31:00,17.9,95,7.3,9.9,105
9/8/11,14:46:00,18.2,95,7.3,10,106
9/8/11,15:01:00,18.5,95,7.3,10.1,108
9/8/11,15:16:00,18.8,94,7.4,10.2,110
9/8/11,15:31:00,19,94,7.4,10.3,111
9/8/11,15:46:00,19.2,94,7.4,10.3,112
9/8/11,16:01:00,19.4,94,7.4,10.3,112
9/8/11,16:16:00,19.5,94,7.4,10.3,112
9/8/11,16:31:00,19.6,94,7.5,10.3,112
9/8/11,16:46:00,19.7,94,7.5,10.2,112
9/8/11,17:01:00,19.8,94,7.5,10.1,111
9/8/11,17:16:00,19.8,94,7.5,10,109
9/8/11,17:31:00,19.9,94,7.5,9.9,109
9/8/11,17:46:00,19.9,94,7.5,9.8,108
9/8/11,18:01:00,19.9,94,7.5,9.7,106
9/8/11,18:16:00,19.9,94,7.5,9.6,105
9/8/11,18:31:00,19.9,94,7.5,9.4,104
9/8/11,18:46:00,19.9,95,7.5,9.3,102
9/8/11,19:01:00,19.8,95,7.5,9.2,101
9/8/11,19:16:00,19.8,95,7.5,9.1,99
9/8/11,19:31:00,19.7,95,7.5,8.9,97
9/8/11,19:46:00,19.5,95,7.5,8.8,96
9/8/11,20:01:00,19.4,96,7.5,8.6,94
9/8/11,20:16:00,19.3,96,7.5,8.4,91
9/8/11,20:31:00,19.1,96,7.5,8.3,90
9/8/11,20:46:00,18.9,96,7.5,8.2,88
9/8/11,21:01:00,18.8,96,7.5,8,86
9/8/11,21:16:00,18.6,97,7.4,7.8,84
9/8/11,21:31:00,18.4,97,7.4,7.7,82
9/8/11,21:46:00,18.2,98,7.4,7.5,80
9/8/11,22:01:00,18,98,7.4,7.4,78
9/8/11,22:16:00,17.8,98,7.4,7.3,76
9/8/11,22:31:00,17.6,98,7.4,7.1,75
9/8/11,22:46:00,17.4,98,7.3,7,73
9/8/11,23:01:00,17.2,98,7.3,6.8,71
9/8/11,23:16:00,17,98,7.3,6.7,70
9/8/11,23:31:00,16.8,98,7.3,6.6,68
9/8/11,23:46:00,16.6,98,7.3,6.5,66
9/9/11,0:01:00,16.4,99,7.3,6.3,65
9/9/11,0:16:00,16.3,99,7.3,6.2,64
9/9/11,0:31:00,16.1,99,7.3,6.2,62
9/9/11,0:46:00,15.9,99,7.3,6.1,62
9/9/11,1:01:00,15.7,99,7.2,6,61
9/9/11,1:16:00,15.5,99,7.2,6,60
9/9/11,1:31:00,15.4,99,7.2,6,60
9/9/11,1:46:00,15.2,99,7.2,5.9,59
9/9/11,2:01:00,15.1,99,7.2,5.9,59
9/9/11,2:16:00,14.9,99,7.2,5.9,58
9/9/11,2:31:00,14.7,99,7.2,5.9,58
9/9/11,2:46:00,14.6,99,7.2,5.9,58
9/9/11,3:01:00,14.4,99,7.2,5.9,58
9/9/11,3:16:00,14.3,99,7.2,5.9,58
9/9/11,3:31:00,14.2,99,7.2,6,58
9/9/11,3:46:00,14,99,7.2,6,58
9/9/11,4:01:00,13.9,99,7.2,6,58
9/9/11,4:16:00,13.8,99,7.2,6,58
9/9/11,4:31:00,13.7,99,7.2,6,58
9/9/11,4:46:00,13.6,99,7.2,6,58
9/9/11,5:01:00,13.4,99,7.2,6.1,58
9/9/11,5:16:00,13.3,99,7.2,6.1,58
9/9/11,5:31:00,13.2,99,7.2,6.1,58
9/9/11,5:46:00,13.2,99,7.2,6.1,58
9/9/11,6:01:00,13.1,98,7.2,6.1,58
9/9/11,6:16:00,13,98,7.2,6.1,58
9/9/11,6:31:00,12.9,98,7.2,6.2,58
9/9/11,6:46:00,12.8,98,7.2,6.2,58
9/9/11,7:01:00,12.7,98,7.2,6.2,59
9/9/11,7:16:00,12.7,98,7.2,6.2,59
9/9/11,7:31:00,12.6,98,7.2,6.3,59
9/9/11,7:46:00,12.6,98,7.2,6.3,60
9/9/11,8:01:00,12.5,98,7.2,6.4,60
9/9/11,8:16:00,12.5,98,7.2,6.4,60
9/9/11,8:31:00,12.5,98,7.2,6.5,61
9/9/11,8:46:00,12.6,98,7.2,6.5,61
9/9/11,9:01:00,12.6,98,7.2,6.6,62
9/9/11,9:16:00,12.7,98,7.2,6.7,63
9/9/11,9:31:00,12.8,98,7.2,6.8,64
9/9/11,9:46:00,13,97,7.2,6.9,65
9/9/11,10:01:00,13.3,97,7.2,7,67
9/9/11,10:16:00,13.6,97,7.2,7.2,69
9/9/11,10:31:00,13.9,97,7.2,7.3,71
9/9/11,10:46:00,14.2,97,7.2,7.5,73
9/9/11,11:01:00,14.4,97,7.2,7.7,75
9/9/11,11:16:00,14.7,97,7.2,7.9,78
9/9/11,11:31:00,15,97,7.2,8,80
9/9/11,11:46:00,15.3,96,7.2,8.2,82
9/9/11,12:01:00,15.7,96,7.2,8.4,85
9/9/11,12:16:00,16,96,7.2,8.6,87
9/9/11,12:31:00,16.3,96,7.2,8.8,90
9/9/11,12:46:00,16.6,96,7.2,8.9,92
9/9/11,13:01:00,16.9,95,7.2,9.1,94
9/9/11,13:16:00,17.3,95,7.3,9.3,97
9/9/11,13:31:00,17.6,95,7.3,9.4,99
9/9/11,13:46:00,17.9,95,7.3,9.6,101
9/9/11,14:01:00,18.2,95,7.3,9.7,103
9/9/11,14:16:00,18.5,94,7.3,9.8,105
9/9/11,14:31:00,18.8,94,7.3,10,107
9/9/11,14:46:00,19,94,7.3,10,108
9/9/11,15:01:00,19.3,94,7.3,10.1,110
9/9/11,15:16:00,19.5,94,7.3,10.2,111
9/9/11,15:31:00,19.8,94,7.3,10.2,112
9/9/11,15:46:00,19.9,94,7.4,10.3,114
9/9/11,16:01:00,20.1,94,7.4,10.3,114
9/9/11,16:16:00,20.3,94,7.4,10.3,114
9/9/11,16:31:00,20.3,94,7.4,10.3,114
9/9/11,16:46:00,20.4,94,7.5,10.2,113
9/9/11,17:01:00,20.5,94,7.5,10.1,112
9/9/11,17:16:00,20.6,94,7.5,9.9,111
9/9/11,17:31:00,20.6,94,7.5,9.9,110
9/9/11,17:46:00,20.6,94,7.5,9.8,109
9/9/11,18:01:00,20.7,94,7.5,9.7,108
9/9/11,18:16:00,20.7,94,7.5,9.5,106
9/9/11,18:31:00,20.7,94,7.5,9.4,105
9/9/11,18:46:00,20.7,95,7.5,9.3,104
9/9/11,19:01:00,20.7,95,7.5,9.1,102
9/9/11,19:16:00,20.6,95,7.5,9,100
9/9/11,19:31:00,20.6,95,7.5,8.8,98
9/9/11,19:46:00,20.5,95,7.5,8.6,96
9/9/11,20:01:00,20.4,95,7.5,8.4,94
9/9/11,20:16:00,20.3,96,7.5,8.3,92
9/9/11,20:31:00,20.2,96,7.4,8.1,90
9/9/11,20:46:00,20.1,96,7.4,7.9,87
9/9/11,21:01:00,19.9,96,7.4,7.8,86
9/9/11,21:16:00,19.8,97,7.4,7.6,83
9/9/11,21:31:00,19.6,97,7.4,7.5,82
9/9/11,21:46:00,19.5,97,7.4,7.3,79
9/9/11,22:01:00,19.3,97,7.4,7.1,77
9/9/11,22:16:00,19.2,97,7.3,7,75
9/9/11,22:31:00,19,98,7.3,6.8,73
9/9/11,22:46:00,18.8,98,7.3,6.6,71
9/9/11,23:01:00,18.6,98,7.3,6.5,69
9/9/11,23:16:00,18.4,98,7.3,6.3,67
9/9/11,23:31:00,18.3,99,7.3,6.2,65
9/9/11,23:46:00,18.1,99,7.3,6,64
9/10/11,0:01:00,17.9,99,7.3,5.9,62
9/10/11,0:16:00,17.7,99,7.2,5.8,61
9/10/11,0:31:00,17.5,99,7.2,5.7,60
9/10/11,0:46:00,17.3,99,7.2,5.6,58
9/10/11,1:01:00,17.2,100,7.2,5.5,58
9/10/11,1:16:00,17.1,99,7.2,5.5,57
9/10/11,1:31:00,17,99,7.2,5.5,57
9/10/11,1:46:00,17,99,7.2,5.5,57
9/10/11,2:01:00,16.9,99,7.2,5.5,57
9/10/11,2:16:00,16.8,98,7.2,5.5,57
9/10/11,2:31:00,16.8,98,7.2,5.5,57
9/10/11,2:46:00,16.7,97,7.2,5.6,58
9/10/11,3:01:00,16.6,97,7.2,5.7,58
9/10/11,3:16:00,16.6,97,7.2,5.7,58
9/10/11,3:31:00,16.5,96,7.2,5.7,58
9/10/11,3:46:00,16.4,96,7.2,5.8,59
9/10/11,4:01:00,16.3,96,7.2,5.8,59
9/10/11,4:16:00,16.2,95,7.1,5.8,59
9/10/11,4:31:00,16.2,95,7.2,5.9,60
9/10/11,4:46:00,16.1,95,7.2,5.9,60
9/10/11,5:01:00,16,95,7.1,5.9,60
9/10/11,5:16:00,15.9,95,7.1,5.9,60
9/10/11,5:31:00,15.9,95,7.1,5.9,60
9/10/11,5:46:00,15.8,95,7.1,6,60
9/10/11,6:01:00,15.8,95,7.1,6,60
9/10/11,6:16:00,15.7,95,7.1,6,60
9/10/11,6:31:00,15.6,95,7.1,6,60
9/10/11,6:46:00,15.6,95,7.1,6,60
9/10/11,7:01:00,15.5,95,7.1,6,60
9/10/11,7:16:00,15.4,95,7.1,6.1,61
9/10/11,7:31:00,15.4,95,7.1,6.1,61
9/10/11,7:46:00,15.3,94,7.1,6.1,61
9/10/11,8:01:00,15.3,94,7.1,6.1,61
9/10/11,8:16:00,15.3,94,7.1,6.2,62
9/10/11,8:31:00,15.3,94,7.2,6.2,62
9/10/11,8:46:00,15.4,94,7.2,6.3,63
9/10/11,9:01:00,15.4,94,7.2,6.4,64
9/10/11,9:16:00,15.5,94,7.2,6.5,65
9/10/11,9:31:00,15.6,94,7.2,6.6,66
9/10/11,9:46:00,15.8,94,7.2,6.7,67
9/10/11,10:01:00,16,94,7.2,6.8,69
9/10/11,10:16:00,16.3,94,7.2,7,72
9/10/11,10:31:00,16.5,94,7.2,7.2,74
9/10/11,10:46:00,16.8,94,7.2,7.4,76
9/10/11,11:01:00,17,94,7.2,7.6,78
9/10/11,11:16:00,17.2,94,7.2,7.7,80
9/10/11,11:31:00,17.5,94,7.2,7.9,82
9/10/11,11:46:00,17.7,94,7.2,8.1,85
9/10/11,12:01:00,17.9,94,7.2,8.2,87
9/10/11,12:16:00,18.2,94,7.2,8.4,89
9/10/11,12:31:00,18.4,94,7.3,8.5,91
9/10/11,12:46:00,18.7,94,7.3,8.7,93
9/10/11,13:01:00,18.9,94,7.3,8.8,94
9/10/11,13:16:00,19.1,94,7.3,8.9,96
9/10/11,13:31:00,19.4,94,7.3,9,98
9/10/11,13:46:00,19.6,94,7.3,9.1,100
9/10/11,14:01:00,19.9,94,7.3,9.2,101
9/10/11,14:16:00,20.1,94,7.3,9.3,103
9/10/11,14:31:00,20.3,94,7.3,9.4,104
9/10/11,14:46:00,20.5,94,7.3,9.4,104
9/10/11,15:01:00,20.7,94,7.3,9.5,106
9/10/11,15:16:00,20.9,94,7.3,9.5,106
9/10/11,15:31:00,21.1,94,7.3,9.5,107
9/10/11,15:46:00,21.2,94,7.3,9.5,107
9/10/11,16:01:00,21.4,94,7.3,9.6,108
9/10/11,16:16:00,21.4,94,7.3,9.5,107
9/10/11,16:31:00,21.5,94,7.3,9.4,107
9/10/11,16:46:00,21.5,94,7.4,9.3,106
9/10/11,17:01:00,21.5,94,7.4,9.3,105
9/10/11,17:16:00,21.6,94,7.4,9.2,104
9/10/11,17:31:00,21.6,94,7.4,9.1,103
